key,value
2614,3782
2615,3784
2616,3786
2617,3788
2618,3790
2619,3791
2620,3792
2621,3793
2622,3794
2623,3795
2624,3796
2625,3798
2626,3800
2627,3802
2628,3803
2629,3804
2630,3805
2631,3806
2632,3807
2633,3808
2634,3809
2635,3810
2636,3811
2637,3812
2638,3813
2639,3814
2640,3815
2641,3816
2642,3818
2643,3819
2644,3820
2645,3821
2646,3824
2647,3826
2648,3827
2649,3829
2650,3830
2651,3831
2652,3832
2653,3834
2654,3835
2655,3836
2656,3837
2657,3839
2658,3841
2659,3842
2660,3844
2661,3846
2662,3847
2663,3848
2664,3850
2665,3851
2666,3852
2667,3854
2668,3855
2669,3856
2670,3857
2671,3859
2672,3860
2673,3861
2674,3862
2675,3863
2676,3865
2677,3866
2678,3867
2679,3868
2680,3871
2681,3874
2682,3876
2683,3877
2684,3879
2685,3880
2686,3881
2687,3882
2688,3883
2689,3886
2690,3887
2691,3888
2692,3889
2693,3891
2694,3892
2695,3894
2696,3895
2697,3897
2698,3899
2699,3903
2700,3906
2701,3907
2702,3908
2703,3912
2704,3913
2705,3914
2706,3915
2707,3916
2708,3917
2709,3918
2710,3920
2711,3924
2712,3925
2713,3926
2714,3927
2715,3928
2716,3929
2717,3932
2718,3933
2719,3934
2720,3935
2721,3937
2722,3938
2723,3939
2724,3940
2725,3941
2726,3942
2727,3945
2728,3947
2729,3948
2730,3949
2731,3951
2732,3952
2733,3954
2734,3955
2735,3956
2736,3957
2737,3962
2738,3965
2739,3966
2740,3967
2741,3968
2742,3969
2743,3970
2744,3971
2745,3972
2746,3973
2747,3974
2748,3977
2749,3979
2750,3980
2751,3981
2752,3982
2753,3983
2754,3984
2755,3985
2756,3986
2757,3987
2758,3988
2759,3990
2760,3992
2761,3993
2762,3995
2763,3997
2764,3998
2765,3999
2766,4002
2767,4003
2768,4004
2769,4005
2770,4006
2771,4007
2772,4008
2773,4010
2774,4012
2775,4013
2776,4016
2777,4017
2778,4018
2779,4019
2780,4020
2781,4022
2782,4023
2783,4024
2784,4025
2785,4027
2786,4028
2787,4029
2788,4030
2789,4032
2790,4033
2791,4034
2792,4036
2793,4038
2794,4039
2795,4040
2796,4041
2797,4042
2798,4043
2799,4044
2800,4045
2801,4046
2802,4047
2803,4049
2804,4052
2805,4053
2806,4054
2807,4056
2808,4058
2809,4060
2810,4062
2811,4063
2812,4065
2813,4066
2814,4067
2815,4068
2816,4069
2817,4070
2818,4071
2819,4072
2820,4073
2821,4074
2822,4075
2823,4077
2824,4078
2825,4079
2826,4081
2827,4082
2828,4084
2829,4087
2830,4090
2831,4091
2832,4092
2833,4093
2834,4094
2835,4096
2836,4097
2837,4098
2838,4100
2839,4101
2840,4102
2841,4103
2842,4104
2843,4107
2844,4109
2845,4110
2846,4111
2847,4112
2848,4113
2849,4115
2850,4118
2851,4120
2852,4121
2853,4123
2854,4125
2855,4127
2856,4130
2857,4131
2858,4133
2859,4136
2860,4137
2861,4138
2862,4139
2863,4140
2864,4141
2865,4142
2866,4144
2867,4147
2868,4148
2869,4151
2870,4152
2871,4154
2872,4155
2873,4158
2874,4161
2875,4165
2876,4166
2877,4168
2878,4169
2879,4170
2880,4173
2881,4175
2882,4178
2883,4179
2884,4180
2885,4181
2886,4183
2887,4184
2888,4185
2889,4186
2890,4187
2891,4188
2892,4191
2893,4192
2894,4193
2895,4194
2896,4195
2897,4196
2898,4199
2899,4200
2900,4205
2901,4207
2902,4208
2903,4209
2904,4211
2905,4212
2906,4214
2907,4215
2908,4216
2909,4217
2910,4220
2911,4221
2912,4223
2913,4224
2914,4225
2915,4226
2916,4228
2917,4230
2918,4232
2919,4233
2920,4235
2921,4236
2922,4237
2923,4238
2924,4239
2925,4240
2926,4241
2927,4242
2928,4243
2929,4245
2930,4246
2931,4247
2932,4251
2933,4252
2934,4253
2935,4254
2936,4255
2937,4257
2938,4258
2939,4259
2940,4260
2941,4261
2942,4263
2943,4265
2944,4267
2945,4268
2946,4269
2947,4270
2948,4271
2949,4272
2950,4273
2951,4274
2952,4275
2953,4276
2954,4277
2955,4279
2956,4281
2957,4284
2958,4286
2959,4288
2960,4290
2961,4291
2962,4292
2963,4293
2964,4294
2965,4295
2966,4296
2967,4297
2968,4300
2969,4301
2970,4302
2971,4303
2972,4305
2973,4306
2974,4307
2975,4308
2976,4309
2977,4313
2978,4315
2979,4317
2980,4319
2981,4322
2982,4323
2983,4324
2984,4326
2985,4327
2986,4328
2987,4329
2988,4330
2989,4331
2990,4332
2991,4333
2992,4334
2993,4336
2994,4338
2995,4339
2996,4340
2997,4343
2998,4344
2999,4346
3000,4347
3001,4348
3002,4350
3003,4351
3004,4353
3005,4354
3006,4355
3007,4356
3008,4357
3009,4358
3010,4359
3011,4360
3012,4362
3013,4363
3014,4364
3015,4366
3016,4367
3017,4369
3018,4373
3019,4374
3020,4375
3021,4378
3022,4380
3023,4381
3024,4382
3025,4383
3026,4386
3027,4387
3028,4390
3029,4391
3030,4392
3031,4393
3032,4394
3033,4395
3034,4397
3035,4398
3036,4400
3037,4401
3038,4403
3039,4404
3040,4405
3041,4406
3042,4407
3043,4408
3044,4409
3045,4410
3046,4411
3047,4412
3048,4416
3049,4418
3050,4419
3051,4420
3052,4421
3053,4422
3054,4423
3055,4424
3056,4425
3057,4427
3058,4428
3059,4429
3060,4431
3061,4433
3062,4435
3063,4437
3064,4438
3065,4439
3066,4440
3067,4445
3068,4447
3069,4448
3070,4449
3071,4450
3072,4452
3073,4453
3074,4454
3075,4455
3076,4456
3077,4457
3078,4458
3079,4459
3080,4461
3081,4463
3082,4464
3083,4466
3084,4467
3085,4469
3086,4471
3087,4472
3088,4473
3089,4474
3090,4477
3091,4479
3092,4480
3093,4481
3094,4484
3095,4485
3096,4486
3097,4487
3098,4489
3099,4490
3100,4491
3101,4492
3102,4494
3103,4496
3104,4497
3105,4498
3106,4499
3107,4500
3108,4502
3109,4503
3110,4506
3111,4507
3112,4509
3113,4511
3114,4513
3115,4515
3116,4517
3117,4518
3118,4520
3119,4521
3120,4523
3121,4524
3122,4525
3123,4526
3124,4527
3125,4529
3126,4531
3127,4532
3128,4534
3129,4535
3130,4538
3131,4539
3132,4543
3133,4544
3134,4547
3135,4549
3136,4550
3137,4554
3138,4555
3139,4556
3140,4557
3141,4561
3142,4563
3143,4564
3144,4565
3145,4566
3146,4571
3147,4574
3148,4575
3149,4576
3150,4577
3151,4578
3152,4579
3153,4580
3154,4581
3155,4584
3156,4585
3157,4586
3158,4588
3159,4589
3160,4590
3161,4591
3162,4592
3163,4593
3164,4594
3165,4596
3166,4597
3167,4598
3168,4599
3169,4600
3170,4603
3171,4604
3172,4606
3173,4607
3174,4609
3175,4611
3176,4612
3177,4613
3178,4614
3179,4615
3180,4616
3181,4618
3182,4622
3183,4623
3184,4624
3185,4625
3186,4626
3187,4628
3188,4630
3189,4631
3190,4632
3191,4633
3192,4635
3193,4637
3194,4638
3195,4640
3196,4641
3197,4642
3198,4644
3199,4646
3200,4648
3201,4649
3202,4651
3203,4653
3204,4655
3205,4656
3206,4657
3207,4659
3208,4661
3209,4662
3210,4663
3211,4665
3212,4666
3213,4667
3214,4668
3215,4669
3216,4670
3217,4671
3218,4673
3219,4675
3220,4676
3221,4677
3222,4678
3223,4679
3224,4682
3225,4683
3226,4684
3227,4685
3228,4686
3229,4687
3230,4688
3231,4689
3232,4690
3233,4691
3234,4692
3235,4693
3236,4694
3237,4695
3238,4696
3239,4697
3240,4698
3241,4699
3242,4700
3243,4701
3244,4702
3245,4703
3246,4704
3247,4705
3248,4706
3249,4708
3250,4709
3251,4710
3252,4711
3253,4712
3254,4713
3255,4714
3256,4715
3257,4716
3258,4718
3259,4719
3260,4720
3261,4722
3262,4723
3263,4724
3264,4726
3265,4727
3266,4729
3267,4730
3268,4731
3269,4732
3270,4734
3271,4735
3272,4737
3273,4738
3274,4741
3275,4742
3276,4743
3277,4744
3278,4745
3279,4746
3280,4748
3281,4749
3282,4752
3283,4753
3284,4757
3285,4760
3286,4761
3287,4762
3288,4763
3289,4765
3290,4766
3291,4769
3292,4770
3293,4771
3294,4776
3295,4777
3296,4780
3297,4784
3298,4785
3299,4786
3300,4787
3301,4791
3302,4792
3303,4793
3304,4794
3305,4795
3306,4797
3307,4799
3308,4800
3309,4801
3310,4802
3311,4804
3312,4805
3313,4806
3314,4807
3315,4809
3316,4810
3317,4811
3318,4812
3319,4813
3320,4814
3321,4816
3322,4817
3323,4818
3324,4819
3325,4820
3326,4822
3327,4824
3328,4825
3329,4827
3330,4828
3331,4829
3332,4830
3333,4831
3334,4832
3335,4833
3336,4834
3337,4835
3338,4836
3339,4837
3340,4838
3341,4839
3342,4840
3343,4841
3344,4842
3345,4843
3346,4844
3347,4845
3348,4846
3349,4847
3350,4849
3351,4850
3352,4851
3353,4852
3354,4854
3355,4855
3356,4856
3357,4857
3358,4859
3359,4861
3360,4862
3361,4863
3362,4865
3363,4867
3364,4868
3365,4869
3366,4870
3367,4871
3368,4873
3369,4874
3370,4875
3371,4876
3372,4877
3373,4878
3374,4880
3375,4882
3376,4883
3377,4884
3378,4885
3379,4886
3380,4887
3381,4888
3382,4889
3383,4890
3384,4891
3385,4893
3386,4894
3387,4895
3388,4896
3389,4897
3390,4898
3391,4899
3392,4900
3393,4901
3394,4902
3395,4903
3396,4904
3397,4905
3398,4906
3399,4907
3400,4908
3401,4909
3402,4910
3403,4911
3404,4913
3405,4914
3406,4915
3407,4916
3408,4917
3409,4918
3410,4919
3411,4920
3412,4921
3413,4923
3414,4924
3415,4925
3416,4926
3417,4927
3418,4928
3419,4929
3420,4930
3421,4931
3422,4934
3423,4935
3424,4936
3425,4939
3426,4941
3427,4943
3428,4944
3429,4948
3430,4949
3431,4951
3432,4954
3433,4955
3434,4956
3435,4957
3436,4958
3437,4959
3438,4960
3439,4961
3440,4962
3441,4963
3442,4964
3443,4965
3444,4966
3445,4968
3446,4969
3447,4970
3448,4971
3449,4972
3450,4973
3451,4974
3452,4975
3453,4976
3454,4978
3455,4979
3456,4980
3457,4981
3458,4985
3459,4986
3460,4987
3461,4988
3462,4989
3463,4990
3464,4991
3465,4992
3466,4993
3467,4994
3468,4995
3469,4997
3470,4998
3471,4999
3472,5000
3473,5002
3474,5003
3475,5004
3476,5005
3477,5006
3478,5007
3479,5008
3480,5009
3481,5010
3482,5011
3483,5013
3484,5014
3485,5015
3486,5016
3487,5020
3488,5021
3489,5022
3490,5023
3491,5025
3492,5026
3493,5027
3494,5028
3495,5029
3496,5030
3497,5031
3498,5032
3499,5033
3500,5034
3501,5035
3502,5036
3503,5037
3504,5040
3505,5042
3506,5045
3507,5046
3508,5048
3509,5049
3510,5050
3511,5051
3512,5052
3513,5054
3514,5056
3515,5057
3516,5058
3517,5059
3518,5060
3519,5061
3520,5062
3521,5065
3522,5066
3523,5067
3524,5070
3525,5071
3526,5072
3527,5074
3528,5075
3529,5076
3530,5077
3531,5078
3532,5079
3533,5080
3534,5081
3535,5082
3536,5083
3537,5085
3538,5087
3539,5088
3540,5089
3541,5090
3542,5093
3543,5095
3544,5096
3545,5097
3546,5099
3547,5100
3548,5102
3549,5103
3550,5104
3551,5105
3552,5106
3553,5107
3554,5109
3555,5112
3556,5114
3557,5120
3558,5122
3559,5124
3560,5125
3561,5127
3562,5128
3563,5129
3564,5130
3565,5133
3566,5134
3567,5135
3568,5136
3569,5137
3570,5138
3571,5139
3572,5140
3573,5141
3574,5142
3575,5143
3576,5144
3577,5145
3578,5147
3579,5148
3580,5149
3581,5150
3582,5152
3583,5155
3584,5158
3585,5162
3586,5163
3587,5164
3588,5165
3589,5166
3590,5168
3591,5169
3592,5170
3593,5171
3594,5174
3595,5178
3596,5179
3597,5180
3598,5181
3599,5188
3600,5189
3601,5190
3602,5191
3603,5192
3604,5193
3605,5194
3606,5196
3607,5197
3608,5198
3609,5199
3610,5204
3611,5205
3612,5206
3613,5207
3614,5210
3615,5211
3616,5212
3617,5213
3618,5214
3619,5215
3620,5217
3621,5219
3622,5221
3623,5223
3624,5226
3625,5229
3626,5232
3627,5233
3628,5235
3629,5236
3630,5237
3631,5238
3632,5240
3633,5241
3634,5242
3635,5244
3636,5245
3637,5246
3638,5247
3639,5249
3640,5250
3641,5251
3642,5253
3643,5254
3644,5255
3645,5256
3646,5257
3647,5258
3648,5259
3649,5260
3650,5261
3651,5263
3652,5264
3653,5265
3654,5266
3655,5268
3656,5270
3657,5272
3658,5274
3659,5275
3660,5276
3661,5277
3662,5278
3663,5280
3664,5281
3665,5282
3666,5284
3667,5285
3668,5286
3669,5287
3670,5289
3671,5290
3672,5292
3673,5296
3674,5301
3675,5303
3676,5306
3677,5308
3678,5311
3679,5312
3680,5314
3681,5315
3682,5316
3683,5317
3684,5318
3685,5319
3686,5321
3687,5322
3688,5323
3689,5324
3690,5325
3691,5327
3692,5328
3693,5330
3694,5335
3695,5336
3696,5339
3697,5340
3698,5341
3699,5342
3700,5343
3701,5344
3702,5345
3703,5347
3704,5348
3705,5349
3706,5351
3707,5353
3708,5354
3709,5355
3710,5357
3711,5360
3712,5361
3713,5362
3714,5363
3715,5364
3716,5365
3717,5366
3718,5367
3719,5369
3720,5370
3721,5371
3722,5372
3723,5374
3724,5375
3725,5376
3726,5377
3727,5381
3728,5382
3729,5383
3730,5384
3731,5386
3732,5387
3733,5388
3734,5389
3735,5390
3736,5391
3737,5392
3738,5393
3739,5394
3740,5395
3741,5396
3742,5397
3743,5398
3744,5399
3745,5400
3746,5405
3747,5406
3748,5407
3749,5408
3750,5410
3751,5411
3752,5412
3753,5415
3754,5419
3755,5420
3756,5421
3757,5422
3758,5425
3759,5426
3760,5429
3761,5430
3762,5431
3763,5434
3764,5437
3765,5438
3766,5439
3767,5442
3768,5443
3769,5444
3770,5445
3771,5446
3772,5447
3773,5448
3774,5449
3775,5450
3776,5451
3777,5452
3778,5453
3779,5454
3780,5455
3781,5456
3782,5457
3783,5458
3784,5459
3785,5460
3786,5461
3787,5462
3788,5465
3789,5466
3790,5467
3791,5469
3792,5470
3793,5471
3794,5472
3795,5474
3796,5476
3797,5478
3798,5479
3799,5481
3800,5482
3801,5484
3802,5485
3803,5486
3804,5487
3805,5488
3806,5489
3807,5490
3808,5491
3809,5492
3810,5493
3811,5494
3812,5495
3813,5497
3814,5501
3815,5502
3816,5504
3817,5506
3818,5507
3819,5508
3820,5509
3821,5510
3822,5512
3823,5513
3824,5516
3825,5517
3826,5518
3827,5519
3828,5520
3829,5521
3830,5522
3831,5525
3832,5527
3833,5528
3834,5529
3835,5532
3836,5533
3837,5534
3838,5535
3839,5536
3840,5537
3841,5538
3842,5539
3843,5542
3844,5543
3845,5544
3846,5546
3847,5547
3848,5548
3849,5549
3850,5550
3851,5551
3852,5553
3853,5554
3854,5556
3855,5557
3856,5558
3857,5559
3858,5560
3859,5561
3860,5562
3861,5563
3862,5564
3863,5566
3864,5567
3865,5570
3866,5571
3867,5572
3868,5573
3869,5574
3870,5575
3871,5577
3872,5578
3873,5579
3874,5581
3875,5583
3876,5585
3877,5586
3878,5587
3879,5589
3880,5592
3881,5593
3882,5594
3883,5595
3884,5596
3885,5597
3886,5598
3887,5602
3888,5603
3889,5604
3890,5606
3891,5607
3892,5608
3893,5610
3894,5611
3895,5612
3896,5613
3897,5614
3898,5616
3899,5619
3900,5620
3901,5622
3902,5623
3903,5626
3904,5628
3905,5629
3906,5630
3907,5631
3908,5634
3909,5636
3910,5638
3911,5640
3912,5641
3913,5642
3914,5643
3915,5644
3916,5645
3917,5646
3918,5647
3919,5648
3920,5650
3921,5651
3922,5657
3923,5658
3924,5659
3925,5661
3926,5662
3927,5664
3928,5665
3929,5666
3930,5667
3931,5668
3932,5669
3933,5671
3934,5672
3935,5673
3936,5674
3937,5675
3938,5676
3939,5677
3940,5679
3941,5680
3942,5681
3943,5683
3944,5684
3945,5685
3946,5686
3947,5688
3948,5689
3949,5690
3950,5691
3951,5692
3952,5695
3953,5696
3954,5697
3955,5698
3956,5699
3957,5700
3958,5701
3959,5703
3960,5704
3961,5705
3962,5706
3963,5707
3964,5708
3965,5709
3966,5710
3967,5712
3968,5713
3969,5714
3970,5715
3971,5716
3972,5718
3973,5719
3974,5721
3975,5724
3976,5725
3977,5726
3978,5727
3979,5728
3980,5729
3981,5731
3982,5733
3983,5736
3984,5737
3985,5738
3986,5739
3987,5740
3988,5741
3989,5742
3990,5743
3991,5744
3992,5745
3993,5748
3994,5749
3995,5750
3996,5752
3997,5753
3998,5754
3999,5755
4000,5757
4001,5758
4002,5759
4003,5760
4004,5761
4005,5762
4006,5763
4007,5765
4008,5766
4009,5767
4010,5768
4011,5769
4012,5770
4013,5771
4014,5772
4015,5774
4016,5775
4017,5777
4018,5780
4019,5781
4020,5783
4021,5784
4022,5786
4023,5787
4024,5788
4025,5790
4026,5792
4027,5794
4028,5795
4029,5796
4030,5797
4031,5798
4032,5799
4033,5801
4034,5802
4035,5803
4036,5806
4037,5808
4038,5809
4039,5812
4040,5815
4041,5816
4042,5817
4043,5818
4044,5819
4045,5820
4046,5821
4047,5822
4048,5823
4049,5824
4050,5825
4051,5827
4052,5828
4053,5829
4054,5830
4055,5831
4056,5832
4057,5833
4058,5834
4059,5835
4060,5836
4061,5838
4062,5839
4063,5840
4064,5841
4065,5842
4066,5843
4067,5844
4068,5845
4069,5846
4070,5847
4071,5849
4072,5850
4073,5851
4074,5852
4075,5854
4076,5856
4077,5857
4078,5860
4079,5861
4080,5862
4081,5863
4082,5864
4083,5865
4084,5866
4085,5867
4086,5868
4087,5869
4088,5874
4089,5875
4090,5877
4091,5878
4092,5879
4093,5880
4094,5881
4095,5882
4096,5885
4097,5886
4098,5887
4099,5888
4100,5889
4101,5890
4102,5891
4103,5892
4104,5893
4105,5897
4106,5901
4107,5902
4108,5904
4109,5905
4110,5906
4111,5908
4112,5909
4113,5910
4114,5911
4115,5913
4116,5915
4117,5917
4118,5918
4119,5919
4120,5922
4121,5923
4122,5924
4123,5928
4124,5929
4125,5930
4126,5931
4127,5932
4128,5933
4129,5934
4130,5935
4131,5936
4132,5937
4133,5938
4134,5939
4135,5940
4136,5942
4137,5943
4138,5944
4139,5945
4140,5947
4141,5948
4142,5949
4143,5950
4144,5951
4145,5952
4146,5954
4147,5955
4148,5957
4149,5958
4150,5961
4151,5962
4152,5965
4153,5966
4154,5967
4155,5968
4156,5969
4157,5970
4158,5971
4159,5973
4160,5974
4161,5975
4162,5976
4163,5978
4164,5979
4165,5981
4166,5982
4167,5983
4168,5984
4169,5985
4170,5986
4171,5987
4172,5988
4173,5990
4174,5991
4175,5992
4176,5993
4177,5995
4178,6000
4179,6001
4180,6002
4181,6003
4182,6004
4183,6005
4184,6006
4185,6007
4186,6009
4187,6014
4188,6015
4189,6016
4190,6017
4191,6018
4192,6019
4193,6020
4194,6023
4195,6024
4196,6026
4197,6027
4198,6028
4199,6029
4200,6030
4201,6032
4202,6035
4203,6037
4204,6038
4205,6040
4206,6043
4207,6047
4208,6048
4209,6049
4210,6051
4211,6052
4212,6053
4213,6055
4214,6056
4215,6057
4216,6060
4217,6061
4218,6062
4219,6063
4220,6065
4221,6066
4222,6067
4223,6069
4224,6070
4225,6071
4226,6072
4227,6073
4228,6075
4229,6077
4230,6078
4231,6079
4232,6080
4233,6081
4234,6082
4235,6083
4236,6085
4237,6086
4238,6088
4239,6089
4240,6090
4241,6091
4242,6094
4243,6095
4244,6097
4245,6098
4246,6099
4247,6100
4248,6101
4249,6102
4250,6105
4251,6107
4252,6108
4253,6110
4254,6111
4255,6112
4256,6113
4257,6114
4258,6115
4259,6116
4260,6118
